date,state,district,pincode,bio_age_5_17,bio_age_17_
06-12-2025,Uttar Pradesh,Bareilly,243401,14,9
06-12-2025,Uttar Pradesh,Bareilly,243502,9,24
06-12-2025,Uttar Pradesh,Bareilly,262406,28,46
06-12-2025,Uttar Pradesh,Bareilly,262407,13,20
10-12-2025,Uttar Pradesh,Bareilly,243006,19,25
10-12-2025,Uttar Pradesh,Bareilly,243122,35,30
10-12-2025,Uttar Pradesh,Bareilly,243302,69,37
10-12-2025,Uttar Pradesh,Bareilly,243403,1,0
10-12-2025,Uttar Pradesh,Bareilly,243501,13,13
10-12-2025,Uttar Pradesh,Bareilly,243505,47,27
10-12-2025,Uttar Pradesh,Bareilly,243506,11,6
11-12-2025,Uttar Pradesh,Bareilly,243122,27,36
11-12-2025,Uttar Pradesh,Bareilly,243203,6,4
11-12-2025,Uttar Pradesh,Bareilly,243402,25,14
11-12-2025,Uttar Pradesh,Bareilly,262407,25,25
09-12-2025,Uttar Pradesh,Bareilly,243005,17,37
09-12-2025,Uttar Pradesh,Bareilly,243006,17,25
09-12-2025,Uttar Pradesh,Bareilly,243201,83,66
09-12-2025,Uttar Pradesh,Bareilly,243303,23,29
09-12-2025,Uttar Pradesh,Bareilly,243403,0,2
09-12-2025,Uttar Pradesh,Bareilly,262001,0,1
09-12-2025,Uttar Pradesh,Bareilly,262407,25,19
15-12-2025,Uttar Pradesh,Bareilly,243201,69,41
15-12-2025,Uttar Pradesh,Bareilly,243501,23,13
15-12-2025,Uttar Pradesh,Bareilly,243503,75,47
14-12-2025,Uttar Pradesh,Bareilly,243503,4,0
13-12-2025,Uttar Pradesh,Bareilly,243003,18,14
13-12-2025,Uttar Pradesh,Bareilly,243006,7,24
13-12-2025,Uttar Pradesh,Bareilly,243123,20,15
13-12-2025,Uttar Pradesh,Bareilly,243403,1,0
13-12-2025,Uttar Pradesh,Bareilly,243501,8,4
13-12-2025,Uttar Pradesh,Bareilly,243503,36,44
13-12-2025,Uttar Pradesh,Bareilly,243504,36,18
13-12-2025,Uttar Pradesh,Bareilly,243505,18,5
13-12-2025,Uttar Pradesh,Bareilly,243506,9,18
18-12-2025,Uttar Pradesh,Bareilly,243003,25,36
18-12-2025,Uttar Pradesh,Bareilly,243005,26,42
18-12-2025,Uttar Pradesh,Bareilly,243122,56,31
18-12-2025,Uttar Pradesh,Bareilly,243202,50,18
18-12-2025,Uttar Pradesh,Bareilly,243303,61,17
18-12-2025,Uttar Pradesh,Bareilly,243401,14,10
18-12-2025,Uttar Pradesh,Bareilly,243503,87,41
24-12-2025,Uttar Pradesh,Bareilly,243001,38,55
24-12-2025,Uttar Pradesh,Bareilly,243505,57,32
25-12-2025,Uttar Pradesh,Bareilly,243401,7,3
20-12-2025,Uttar Pradesh,Bareilly,243006,20,27
20-12-2025,Uttar Pradesh,Bareilly,243123,24,17
20-12-2025,Uttar Pradesh,Bareilly,243302,32,23
20-12-2025,Uttar Pradesh,Bareilly,262407,44,18
21-12-2025,Uttar Pradesh,Bareilly,243003,0,2
21-12-2025,Uttar Pradesh,Bareilly,243122,1,1
21-12-2025,Uttar Pradesh,Bareilly,243301,4,2
21-12-2025,Uttar Pradesh,Bareilly,243505,0,2
22-12-2025,Uttar Pradesh,Bareilly,243001,36,50
22-12-2025,Uttar Pradesh,Bareilly,243005,12,34
22-12-2025,Uttar Pradesh,Bareilly,243123,38,18
22-12-2025,Uttar Pradesh,Bareilly,243303,37,20
22-12-2025,Uttar Pradesh,Bareilly,243401,14,8
19-12-2025,Uttar Pradesh,Bareilly,243122,37,35
19-12-2025,Uttar Pradesh,Bareilly,243123,36,17
19-12-2025,Uttar Pradesh,Bareilly,243403,1,2
23-12-2025,Uttar Pradesh,Bareilly,243005,22,38
23-12-2025,Uttar Pradesh,Bareilly,243006,23,21
23-12-2025,Uttar Pradesh,Bareilly,243122,24,22
23-12-2025,Uttar Pradesh,Bareilly,243301,37,33
23-12-2025,Uttar Pradesh,Bareilly,243303,55,13
23-12-2025,Uttar Pradesh,Bareilly,243503,73,41
23-12-2025,Uttar Pradesh,Bareilly,262407,20,21
26-12-2025,Uttar Pradesh,Bareilly,243003,25,20
26-12-2025,Uttar Pradesh,Bareilly,243005,23,43
26-12-2025,Uttar Pradesh,Bareilly,243006,16,23
26-12-2025,Uttar Pradesh,Bareilly,243201,86,69
26-12-2025,Uttar Pradesh,Bareilly,243303,34,23
26-12-2025,Uttar Pradesh,Bareilly,243505,71,24
26-06-2025,Uttar Pradesh,Bareilly,262202,0,1
22-06-2025,Uttar Pradesh,Bareilly,243403,0,2
28-06-2025,Uttar Pradesh,Bareilly,243004,0,1
29-06-2025,Uttar Pradesh,Bareilly,243401,1,66
15-06-2025,Uttar Pradesh,Bareilly,243402,0,26
15-06-2025,Uttar Pradesh,Bareilly,243407,1,5
15-06-2025,Uttar Pradesh,Bareilly,262407,0,14
24-05-2025,Uttar Pradesh,Bareilly,262001,0,1
25-05-2025,Uttar Pradesh,Bareilly,243302,0,26
25-05-2025,Uttar Pradesh,Bareilly,243506,1,15
23-05-2025,Uttar Pradesh,Bareilly,243407,2,19
23-05-2025,Uttar Pradesh,Bareilly,262001,0,1
23-05-2025,Uttar Pradesh,Bareilly,262122,0,1
19-10-2025,Uttar Pradesh,Bareilly,243202,1,3
20-10-2025,Uttar Pradesh,Bareilly,243303,2,0
20-10-2025,Uttar Pradesh,Bareilly,243503,0,1
18-10-2025,Uttar Pradesh,Bareilly,243123,16,19
18-10-2025,Uttar Pradesh,Bareilly,243203,37,10
18-10-2025,Uttar Pradesh,Bareilly,243502,26,10
18-10-2025,Uttar Pradesh,Bareilly,243504,29,13
26-05-2025,Uttar Pradesh,Bareilly,243004,0,1
26-05-2025,Uttar Pradesh,Bareilly,262122,0,1
02-06-2025,Uttar Pradesh,Bareilly,243002,0,1
08-06-2025,Uttar Pradesh,Bareilly,243003,0,4
08-06-2025,Uttar Pradesh,Bareilly,243503,0,41
07-06-2025,Uttar Pradesh,Bareilly,243006,2,15
21-10-2025,Uttar Pradesh,Bareilly,243003,1,4
21-10-2025,Uttar Pradesh,Bareilly,243005,8,18
21-10-2025,Uttar Pradesh,Bareilly,243122,9,14
21-10-2025,Uttar Pradesh,Bareilly,243506,1,0
21-10-2025,Uttar Pradesh,Bareilly,262407,7,2
27-05-2025,Uttar Pradesh,Bareilly,243002,1,1
01-08-2025,Uttar Pradesh,Bareilly,243002,0,1
10-07-2025,Uttar Pradesh,Bareilly,243002,0,1
10-07-2025,Uttar Pradesh,Bareilly,243004,0,1
01-07-2025,Uttar Pradesh,Bareilly,243002,0,1
06-07-2025,Uttar Pradesh,Bareilly,243201,4,56
06-07-2025,Uttar Pradesh,Bareilly,243203,4,11
06-07-2025,Uttar Pradesh,Bareilly,243503,4,31
06-07-2025,Uttar Pradesh,Bareilly,243505,3,29
02-07-2025,Uttar Pradesh,Bareilly,262122,0,1
13-08-2025,Uttar Pradesh,Bareilly,243002,0,1
06-08-2025,Uttar Pradesh,Bareilly,243002,0,2
06-08-2025,Uttar Pradesh,Bareilly,243403,0,3
03-08-2025,Uttar Pradesh,Bareilly,243006,5,9
03-08-2025,Uttar Pradesh,Bareilly,243301,8,36
03-08-2025,Uttar Pradesh,Bareilly,243302,3,21
03-08-2025,Uttar Pradesh,Bareilly,243401,2,15
03-08-2025,Uttar Pradesh,Bareilly,243506,0,28
03-08-2025,Uttar Pradesh,Bareilly,262406,9,71
27-07-2025,Uttar Pradesh,Bareilly,262407,1,5
26-07-2025,Uttar Pradesh,Bareilly,262122,0,1
14-07-2025,Uttar Pradesh,Bareilly,243004,0,5
14-07-2025,Uttar Pradesh,Bareilly,262001,0,1
13-07-2025,Uttar Pradesh,Bareilly,243002,0,1
03-07-2025,Uttar Pradesh,Bareilly,243004,0,2
05-06-2025,Uttar Pradesh,Bareilly,243004,0,1
18-06-2025,Uttar Pradesh,Bareilly,243002,0,2
14-06-2025,Uttar Pradesh,Bareilly,243403,0,2
06-06-2025,Uttar Pradesh,Bareilly,243004,0,1
18-11-2025,Uttar Pradesh,Bareilly,262302,1,0
17-11-2025,Uttar Pradesh,Bareilly,262203,1,0
04-12-2025,Uttar Pradesh,Bareilly,262122,1,0
07-12-2025,Uttar Pradesh,Bareilly,243005,2,79
07-12-2025,Uttar Pradesh,Bareilly,243122,2,57
07-12-2025,Uttar Pradesh,Bareilly,243501,5,28
07-12-2025,Uttar Pradesh,Bareilly,262406,4,50
03-01-2026,Uttar Pradesh,Bareilly,243505,7,5
29-12-2025,Uttar Pradesh,Bareilly,243005,16,24
29-12-2025,Uttar Pradesh,Bareilly,243122,25,27
29-12-2025,Uttar Pradesh,Bareilly,243403,1,0
27-12-2025,Uttar Pradesh,Bareilly,243005,22,36
27-12-2025,Uttar Pradesh,Bareilly,243301,24,19
27-12-2025,Uttar Pradesh,Bareilly,243501,4,5
28-12-2025,Uttar Pradesh,Bareilly,243003,3,4
28-12-2025,Uttar Pradesh,Bareilly,243123,8,4
28-12-2025,Uttar Pradesh,Bareilly,243201,18,20
28-12-2025,Uttar Pradesh,Bareilly,243503,12,17
01-01-2026,Uttar Pradesh,Bareilly,243004,1,0
01-01-2026,Uttar Pradesh,Bareilly,243122,56,64
01-01-2026,Uttar Pradesh,Bareilly,243202,61,34
01-01-2026,Uttar Pradesh,Bareilly,243502,24,29
01-01-2026,Uttar Pradesh,Bareilly,243503,68,58
01-01-2026,Uttar Pradesh,Bareilly,243504,28,29
02-01-2026,Uttar Pradesh,Bareilly,243303,33,13
25-12-2025,Uttar Pradesh,Bareilly,243502,2,59
26-12-2025,Uttar Pradesh,Bareilly,243004,0,1
14-12-2025,Uttar Pradesh,Bareilly,243203,0,17
14-12-2025,Uttar Pradesh,Bareilly,243301,2,22
14-12-2025,Uttar Pradesh,Bareilly,243402,0,13
18-12-2025,Uttar Pradesh,Bareilly,262203,0,1
21-12-2025,Uttar Pradesh,Bareilly,262407,0,6
09-12-2025,Uttar Pradesh,Bareilly,262201,0,2
11-12-2025,Uttar Pradesh,Bareilly,262122,0,1
01-03-2025,Uttar Pradesh,Bareilly,243203,492,159
01-03-2025,Uttar Pradesh,Bareilly,243006,299,262
01-03-2025,Uttar Pradesh,Bareilly,243202,862,205
01-03-2025,Uttar Pradesh,Bareilly,262406,1489,533
01-03-2025,Uttar Pradesh,Bareilly,243122,835,512
01-03-2025,Uttar Pradesh,Bareilly,243401,281,148
01-03-2025,Uttar Pradesh,Bareilly,243201,2850,645
01-03-2025,Uttar Pradesh,Bareilly,243503,3261,605
01-05-2025,Uttar Pradesh,Bareilly,243501,255,114
01-04-2025,Uttar Pradesh,Bareilly,243402,341,115
01-04-2025,Uttar Pradesh,Bareilly,262406,1901,608
01-04-2025,Uttar Pradesh,Bareilly,243001,1274,877
01-04-2025,Uttar Pradesh,Bareilly,243401,372,171
01-04-2025,Uttar Pradesh,Bareilly,243202,795,255
01-04-2025,Uttar Pradesh,Bareilly,243403,31,23
01-04-2025,Uttar Pradesh,Bareilly,243302,1004,315
01-05-2025,Uttar Pradesh,Bareilly,243301,1743,337
01-05-2025,Uttar Pradesh,Bareilly,243003,419,390
01-05-2025,Uttar Pradesh,Bareilly,243302,890,205
15-10-2025,Uttar Pradesh,Bareilly,243004,3,0
09-11-2025,Uttar Pradesh,Bareilly,243004,0,1
10-11-2025,Uttar Pradesh,Bareilly,243004,1,0
30-11-2025,Uttar Pradesh,Bareilly,243301,1,34
30-11-2025,Uttar Pradesh,Bareilly,243501,4,36
30-11-2025,Uttar Pradesh,Bareilly,243506,0,9
26-11-2025,Uttar Pradesh,Bareilly,243002,0,2
26-11-2025,Uttar Pradesh,Bareilly,243004,0,1
19-11-2025,Uttar Pradesh,Bareilly,243002,0,1
24-11-2025,Uttar Pradesh,Bareilly,262122,0,1
17-11-2025,Uttar Pradesh,Bareilly,243004,0,2
18-11-2025,Uttar Pradesh,Bareilly,243004,0,1
28-10-2025,Uttar Pradesh,Bareilly,262203,0,1
13-11-2025,Uttar Pradesh,Bareilly,243002,1,0
16-11-2025,Uttar Pradesh,Bareilly,243301,2,59
16-11-2025,Uttar Pradesh,Bareilly,243501,0,13
09-11-2025,Uttar Pradesh,Bareilly,243003,1,13
09-11-2025,Uttar Pradesh,Bareilly,243501,2,12
09-11-2025,Uttar Pradesh,Bareilly,262407,1,14
02-11-2025,Uttar Pradesh,Bareilly,243004,0,1
02-11-2025,Uttar Pradesh,Bareilly,243402,0,9
02-11-2025,Uttar Pradesh,Bareilly,243403,0,1
03-11-2025,Uttar Pradesh,Bareilly,262201,0,1
23-11-2025,Uttar Pradesh,Bareilly,243004,0,1
23-11-2025,Uttar Pradesh,Bareilly,243401,3,10
23-11-2025,Uttar Pradesh,Bareilly,243402,0,13
20-11-2025,Uttar Pradesh,Bareilly,243002,0,1
20-11-2025,Uttar Pradesh,Bareilly,243407,0,9
20-11-2025,Uttar Pradesh,Bareilly,262201,0,2
14-11-2025,Uttar Pradesh,Bareilly,243004,0,1
28-09-2025,Uttar Pradesh,Bareilly,243122,0,3
28-09-2025,Uttar Pradesh,Bareilly,243503,0,7
28-09-2025,Uttar Pradesh,Bareilly,243506,0,1
05-10-2025,Uttar Pradesh,Bareilly,243203,0,16
02-10-2025,Uttar Pradesh,Bareilly,243005,0,12
02-10-2025,Uttar Pradesh,Bareilly,243403,0,1
02-10-2025,Uttar Pradesh,Bareilly,243502,1,11
02-10-2025,Uttar Pradesh,Bareilly,243504,0,10
01-10-2025,Uttar Pradesh,Bareilly,262001,0,1
25-09-2025,Uttar Pradesh,Bareilly,243004,0,3
25-09-2025,Uttar Pradesh,Bareilly,262001,0,2
21-09-2025,Uttar Pradesh,Bareilly,243122,1,32
21-09-2025,Uttar Pradesh,Bareilly,243401,1,22
21-09-2025,Uttar Pradesh,Bareilly,243403,0,2
21-09-2025,Uttar Pradesh,Bareilly,243407,0,3
09-09-2025,Uttar Pradesh,Bareilly,262201,0,1
11-09-2025,Uttar Pradesh,Bareilly,243002,0,1
26-10-2025,Uttar Pradesh,Bareilly,243407,1,7
25-10-2025,Uttar Pradesh,Bareilly,243004,0,1
25-10-2025,Uttar Pradesh,Bareilly,243403,0,2
20-10-2025,Uttar Pradesh,Bareilly,243201,3,44
20-10-2025,Uttar Pradesh,Bareilly,243301,1,11
20-10-2025,Uttar Pradesh,Bareilly,243403,0,1
19-10-2025,Uttar Pradesh,Bareilly,243005,0,12
19-10-2025,Uttar Pradesh,Bareilly,243123,0,19
19-10-2025,Uttar Pradesh,Bareilly,243203,0,4
14-10-2025,Uttar Pradesh,Bareilly,262001,0,1
11-10-2025,Uttar Pradesh,Bareilly,243501,2,33
12-10-2025,Uttar Pradesh,Bareilly,243402,0,16
31-08-2025,Uttar Pradesh,Bareilly,243401,4,16
31-08-2025,Uttar Pradesh,Bareilly,243501,4,14
24-08-2025,Uttar Pradesh,Bareilly,243202,4,26
24-08-2025,Uttar Pradesh,Bareilly,243401,4,17
21-08-2025,Uttar Pradesh,Bareilly,243002,0,2
23-08-2025,Uttar Pradesh,Bareilly,243403,0,4
23-08-2025,Uttar Pradesh,Bareilly,262122,0,1
15-08-2025,Uttar Pradesh,Bareilly,243005,0,7
15-08-2025,Uttar Pradesh,Bareilly,243302,2,24
16-08-2025,Uttar Pradesh,Bareilly,243002,0,1
18-08-2025,Uttar Pradesh,Bareilly,243002,0,1
14-09-2025,Uttar Pradesh,Bareilly,243501,1,21
14-09-2025,Uttar Pradesh,Bareilly,243503,7,74
15-09-2025,Uttar Pradesh,Bareilly,262302,0,1
22-10-2025,Uttar Pradesh,Bareilly,243506,2,16
22-10-2025,Uttar Pradesh,Bareilly,262001,0,1
07-09-2025,Uttar Pradesh,Bareilly,243123,4,40
07-09-2025,Uttar Pradesh,Bareilly,243202,7,65
07-09-2025,Uttar Pradesh,Bareilly,243301,4,20
07-09-2025,Uttar Pradesh,Bareilly,243402,3,23
30-08-2025,Uttar Pradesh,Bareilly,243004,0,1
10-08-2025,Uttar Pradesh,Bareilly,243006,2,11
10-08-2025,Uttar Pradesh,Bareilly,243301,6,31
10-08-2025,Uttar Pradesh,Bareilly,243502,0,13
09-08-2025,Uttar Pradesh,Bareilly,243004,0,1
09-08-2025,Uttar Pradesh,Bareilly,243302,0,8
09-08-2025,Uttar Pradesh,Bareilly,262201,0,1
27-06-2025,Uttar Pradesh,Bareilly,243202,67,11
27-06-2025,Uttar Pradesh,Bareilly,243302,63,10
27-06-2025,Uttar Pradesh,Bareilly,243401,19,5
27-06-2025,Uttar Pradesh,Bareilly,243501,16,14
27-06-2025,Uttar Pradesh,Bareilly,243503,178,35
27-06-2025,Uttar Pradesh,Bareilly,262407,48,7
06-07-2025,Uttar Pradesh,Bareilly,243202,1,0
06-07-2025,Uttar Pradesh,Bareilly,243303,3,1
07-07-2025,Uttar Pradesh,Bareilly,243001,22,44
07-07-2025,Uttar Pradesh,Bareilly,243002,1,0
07-07-2025,Uttar Pradesh,Bareilly,243123,13,13
07-07-2025,Uttar Pradesh,Bareilly,243303,34,15
07-07-2025,Uttar Pradesh,Bareilly,243403,1,1
05-07-2025,Uttar Pradesh,Bareilly,243005,4,12
05-07-2025,Uttar Pradesh,Bareilly,243202,13,6
19-07-2025,Uttar Pradesh,Bareilly,243001,8,33
19-07-2025,Uttar Pradesh,Bareilly,243122,22,26
19-07-2025,Uttar Pradesh,Bareilly,243201,84,30
19-07-2025,Uttar Pradesh,Bareilly,243302,10,6
19-07-2025,Uttar Pradesh,Bareilly,243303,30,8
19-07-2025,Uttar Pradesh,Bareilly,243503,37,18
20-07-2025,Uttar Pradesh,Bareilly,243123,5,10
20-07-2025,Uttar Pradesh,Bareilly,243501,2,0
20-07-2025,Uttar Pradesh,Bareilly,243506,1,0
21-07-2025,Uttar Pradesh,Bareilly,243002,1,0
21-07-2025,Uttar Pradesh,Bareilly,243003,9,10
21-07-2025,Uttar Pradesh,Bareilly,243005,14,20
21-07-2025,Uttar Pradesh,Bareilly,243202,70,9
21-07-2025,Uttar Pradesh,Bareilly,243402,17,5
21-07-2025,Uttar Pradesh,Bareilly,243504,57,16
23-07-2025,Uttar Pradesh,Bareilly,243003,6,15
23-07-2025,Uttar Pradesh,Bareilly,243501,37,8
23-07-2025,Uttar Pradesh,Bareilly,243505,66,20
23-07-2025,Uttar Pradesh,Bareilly,262406,122,37
12-07-2025,Uttar Pradesh,Bareilly,243123,21,14
12-07-2025,Uttar Pradesh,Bareilly,243203,0,3
12-07-2025,Uttar Pradesh,Bareilly,243303,3,8
12-07-2025,Uttar Pradesh,Bareilly,243504,13,6
13-07-2025,Uttar Pradesh,Bareilly,243001,2,1
13-07-2025,Uttar Pradesh,Bareilly,243301,0,1
13-07-2025,Uttar Pradesh,Bareilly,243302,0,4
13-07-2025,Uttar Pradesh,Bareilly,243407,0,1
13-07-2025,Uttar Pradesh,Bareilly,243502,0,1
13-07-2025,Uttar Pradesh,Bareilly,243503,3,7
13-07-2025,Uttar Pradesh,Bareilly,243506,0,1
14-07-2025,Uttar Pradesh,Bareilly,243006,11,8
14-07-2025,Uttar Pradesh,Bareilly,243122,23,14
14-07-2025,Uttar Pradesh,Bareilly,243203,20,6
14-07-2025,Uttar Pradesh,Bareilly,243401,1,3
14-07-2025,Uttar Pradesh,Bareilly,243402,3,2
14-07-2025,Uttar Pradesh,Bareilly,243503,41,26
16-07-2025,Uttar Pradesh,Bareilly,243302,36,14
15-07-2025,Uttar Pradesh,Bareilly,243002,0,1
15-07-2025,Uttar Pradesh,Bareilly,243004,0,1
15-07-2025,Uttar Pradesh,Bareilly,243203,15,11
15-07-2025,Uttar Pradesh,Bareilly,243302,11,11
15-07-2025,Uttar Pradesh,Bareilly,243303,22,5
15-07-2025,Uttar Pradesh,Bareilly,243402,8,0
15-07-2025,Uttar Pradesh,Bareilly,243407,0,1
15-07-2025,Uttar Pradesh,Bareilly,243502,6,3
15-07-2025,Uttar Pradesh,Bareilly,243503,39,14
24-07-2025,Uttar Pradesh,Bareilly,243122,30,27
24-07-2025,Uttar Pradesh,Bareilly,243123,46,22
24-07-2025,Uttar Pradesh,Bareilly,243202,68,13
24-07-2025,Uttar Pradesh,Bareilly,243203,75,8
24-07-2025,Uttar Pradesh,Bareilly,243301,77,14
24-07-2025,Uttar Pradesh,Bareilly,243505,98,18
09-06-2025,Uttar Pradesh,Bareilly,243005,23,16
09-06-2025,Uttar Pradesh,Bareilly,243006,10,8
09-06-2025,Uttar Pradesh,Bareilly,243123,22,5
09-06-2025,Uttar Pradesh,Bareilly,243202,29,10
09-06-2025,Uttar Pradesh,Bareilly,243301,70,19
09-06-2025,Uttar Pradesh,Bareilly,243502,10,5
09-06-2025,Uttar Pradesh,Bareilly,243504,62,11
18-06-2025,Uttar Pradesh,Bareilly,243123,10,3
18-06-2025,Uttar Pradesh,Bareilly,243502,12,7
07-06-2025,Uttar Pradesh,Bareilly,243005,0,2
07-06-2025,Uttar Pradesh,Bareilly,243202,0,2
07-06-2025,Uttar Pradesh,Bareilly,243505,2,7
07-06-2025,Uttar Pradesh,Bareilly,262407,1,3
13-06-2025,Uttar Pradesh,Bareilly,243123,15,15
13-06-2025,Uttar Pradesh,Bareilly,243502,48,21
14-06-2025,Uttar Pradesh,Bareilly,243302,14,6
14-06-2025,Uttar Pradesh,Bareilly,243401,12,3
14-06-2025,Uttar Pradesh,Bareilly,243501,3,0
14-06-2025,Uttar Pradesh,Bareilly,243502,32,12
15-06-2025,Uttar Pradesh,Bareilly,243005,1,3
15-06-2025,Uttar Pradesh,Bareilly,243122,3,0
15-06-2025,Uttar Pradesh,Bareilly,243504,1,2
10-06-2025,Uttar Pradesh,Bareilly,243002,1,0
10-06-2025,Uttar Pradesh,Bareilly,262407,21,3
11-06-2025,Uttar Pradesh,Bareilly,243123,38,8
12-06-2025,Uttar Pradesh,Bareilly,243003,12,12
12-06-2025,Uttar Pradesh,Bareilly,243005,21,17
12-06-2025,Uttar Pradesh,Bareilly,243123,25,21
12-06-2025,Uttar Pradesh,Bareilly,243203,18,10
12-06-2025,Uttar Pradesh,Bareilly,243401,29,7
12-06-2025,Uttar Pradesh,Bareilly,243402,10,2
12-06-2025,Uttar Pradesh,Bareilly,243407,0,1
12-06-2025,Uttar Pradesh,Bareilly,243501,11,7
12-06-2025,Uttar Pradesh,Bareilly,262407,45,16
04-06-2025,Uttar Pradesh,Bareilly,243003,17,9
04-06-2025,Uttar Pradesh,Bareilly,243006,18,18
04-06-2025,Uttar Pradesh,Bareilly,243122,37,15
04-06-2025,Uttar Pradesh,Bareilly,243202,23,4
04-06-2025,Uttar Pradesh,Bareilly,243301,37,16
04-06-2025,Uttar Pradesh,Bareilly,243401,25,2
04-06-2025,Uttar Pradesh,Bareilly,262406,77,17
08-06-2025,Uttar Pradesh,Bareilly,243123,6,7
08-06-2025,Uttar Pradesh,Bareilly,243201,5,2
08-06-2025,Uttar Pradesh,Bareilly,243202,2,2
06-06-2025,Uttar Pradesh,Bareilly,243122,52,36
06-06-2025,Uttar Pradesh,Bareilly,243402,13,4
06-06-2025,Uttar Pradesh,Bareilly,243504,67,14
19-06-2025,Uttar Pradesh,Bareilly,243202,17,14
19-06-2025,Uttar Pradesh,Bareilly,243203,4,4
19-06-2025,Uttar Pradesh,Bareilly,243301,85,21
19-06-2025,Uttar Pradesh,Bareilly,243505,48,21
19-06-2025,Uttar Pradesh,Bareilly,243506,8,0
23-06-2025,Uttar Pradesh,Bareilly,243001,84,27
23-06-2025,Uttar Pradesh,Bareilly,243002,0,1
23-06-2025,Uttar Pradesh,Bareilly,243004,1,0
23-06-2025,Uttar Pradesh,Bareilly,243201,73,28
23-06-2025,Uttar Pradesh,Bareilly,243203,17,10
23-06-2025,Uttar Pradesh,Bareilly,243501,24,7
23-06-2025,Uttar Pradesh,Bareilly,243503,131,19
20-06-2025,Uttar Pradesh,Bareilly,243001,35,57
20-06-2025,Uttar Pradesh,Bareilly,243003,10,14
20-06-2025,Uttar Pradesh,Bareilly,243006,18,20
20-06-2025,Uttar Pradesh,Bareilly,243402,8,6
20-06-2025,Uttar Pradesh,Bareilly,243403,1,0
20-06-2025,Uttar Pradesh,Bareilly,243407,1,3
20-06-2025,Uttar Pradesh,Bareilly,243501,12,15
20-06-2025,Uttar Pradesh,Bareilly,243502,40,20
02-07-2025,Uttar Pradesh,Bareilly,243302,28,3
02-07-2025,Uttar Pradesh,Bareilly,243303,54,15
02-07-2025,Uttar Pradesh,Bareilly,243407,1,2
02-07-2025,Uttar Pradesh,Bareilly,243501,11,6
02-07-2025,Uttar Pradesh,Bareilly,243502,10,10
02-07-2025,Uttar Pradesh,Bareilly,262406,51,22
01-07-2025,Uttar Pradesh,Bareilly,243003,21,17
01-07-2025,Uttar Pradesh,Bareilly,243303,55,7
01-07-2025,Uttar Pradesh,Bareilly,243401,18,7
01-07-2025,Uttar Pradesh,Bareilly,243407,1,4
01-07-2025,Uttar Pradesh,Bareilly,243504,20,8
01-07-2025,Uttar Pradesh,Bareilly,243505,33,16
01-07-2025,Uttar Pradesh,Bareilly,262407,37,14
09-07-2025,Uttar Pradesh,Bareilly,243003,7,22
09-07-2025,Uttar Pradesh,Bareilly,243407,0,4
09-07-2025,Uttar Pradesh,Bareilly,262406,39,23
06-08-2025,Uttar Pradesh,Bareilly,243005,14,25
06-08-2025,Uttar Pradesh,Bareilly,243122,28,27
06-08-2025,Uttar Pradesh,Bareilly,243303,20,7
06-08-2025,Uttar Pradesh,Bareilly,243504,30,15
06-08-2025,Uttar Pradesh,Bareilly,262406,83,27
08-08-2025,Uttar Pradesh,Bareilly,243301,16,11
08-08-2025,Uttar Pradesh,Bareilly,243402,6,2
08-08-2025,Uttar Pradesh,Bareilly,243407,0,2
08-08-2025,Uttar Pradesh,Bareilly,243503,45,22
08-08-2025,Uttar Pradesh,Bareilly,262407,40,17
07-08-2025,Uttar Pradesh,Bareilly,243003,14,29
07-08-2025,Uttar Pradesh,Bareilly,243122,21,20
07-08-2025,Uttar Pradesh,Bareilly,243502,43,16
07-08-2025,Uttar Pradesh,Bareilly,262407,52,12
10-08-2025,Uttar Pradesh,Bareilly,243001,1,2
10-08-2025,Uttar Pradesh,Bareilly,243201,0,2
10-08-2025,Uttar Pradesh,Bareilly,243202,7,5
11-08-2025,Uttar Pradesh,Bareilly,243003,8,13
11-08-2025,Uttar Pradesh,Bareilly,243005,10,18
11-08-2025,Uttar Pradesh,Bareilly,243006,10,13
11-08-2025,Uttar Pradesh,Bareilly,243302,15,3
11-08-2025,Uttar Pradesh,Bareilly,243401,8,6
09-08-2025,Uttar Pradesh,Bareilly,243301,1,1
12-08-2025,Uttar Pradesh,Bareilly,243201,156,96
12-08-2025,Uttar Pradesh,Bareilly,243505,42,22
12-08-2025,Uttar Pradesh,Bareilly,262122,0,1
05-06-2025,Uttar Pradesh,Bareilly,243003,8,19
05-06-2025,Uttar Pradesh,Bareilly,243123,12,7
05-06-2025,Uttar Pradesh,Bareilly,243402,22,2
31-05-2025,Uttar Pradesh,Bareilly,243201,27,14
31-05-2025,Uttar Pradesh,Bareilly,243203,7,2
31-05-2025,Uttar Pradesh,Bareilly,243303,39,3
31-05-2025,Uttar Pradesh,Bareilly,243401,5,3
31-05-2025,Uttar Pradesh,Bareilly,243407,0,1
31-05-2025,Uttar Pradesh,Bareilly,262406,78,21
16-06-2025,Uttar Pradesh,Bareilly,243202,12,7
16-06-2025,Uttar Pradesh,Bareilly,243403,1,1
16-06-2025,Uttar Pradesh,Bareilly,243506,2,4
17-06-2025,Uttar Pradesh,Bareilly,243001,43,38
17-06-2025,Uttar Pradesh,Bareilly,243006,15,20
17-06-2025,Uttar Pradesh,Bareilly,243303,34,7
17-06-2025,Uttar Pradesh,Bareilly,243401,11,7
